Traj,wmTraj,month,depth,mean_N
1864,Atlantic,9,95,10.597632544381279
1864,Atlantic,9,100,10.6017667225429
1864,Atlantic,9,125,11.307087625776019
1864,Atlantic,9,150,11.832413673400879
1864,Atlantic,9,175,11.935564313616071
1864,Atlantic,9,200,11.897740636553083
1864,Atlantic,9,225,11.823187010628837
1864,Atlantic,9,250,12.190619196210589
1864,Atlantic,9,275,12.19202150617327
1864,Atlantic,9,300,12.298605918884277
1864,Atlantic,9,325,12.284410340445381
1864,Atlantic,9,350,12.30679566519601
1864,Atlantic,9,375,12.388843945094518
1864,Atlantic,9,400,12.338193484715053
1864,Atlantic,9,425,12.477254867553711
1864,Atlantic,9,450,12.447056497846331
1864,Atlantic,9,475,12.550704411097936
1864,Atlantic,9,500,12.277544157845634
1864,Atlantic,9,550,12.647663933890206
1864,Atlantic,9,600,12.536328043256487
1864,Atlantic,9,650,12.675820350646973
1864,Atlantic,9,700,12.50230244227818
1864,Atlantic,9,750,12.793230737958636
1864,Atlantic,9,800,12.60722269330706
1864,Atlantic,10,0,8.879710674285889
1864,Atlantic,10,5,8.321054935455322
1864,Atlantic,10,10,6.52319198846817
1864,Atlantic,10,15,6.889622867107391
1864,Atlantic,10,20,7.036779820919037
1864,Atlantic,10,25,7.090960443019867
1864,Atlantic,10,30,7.102433800697327
1864,Atlantic,10,35,7.221145808696747
1864,Atlantic,10,40,7.35911351442337
1864,Atlantic,10,45,7.5555978417396545
1864,Atlantic,10,50,7.768541991710663
1864,Atlantic,10,55,8.129173278808594
1864,Atlantic,10,60,8.580962657928467
1864,Atlantic,10,65,9.042734146118164
1864,Atlantic,10,70,9.531879782676697
1864,Atlantic,10,75,9.879996180534363
1864,Atlantic,10,80,10.187745094299316
1864,Atlantic,10,85,10.529728174209595
1864,Atlantic,10,90,11.006262183189392
1864,Atlantic,10,95,11.366066813468933
1864,Atlantic,10,100,11.37001371383667
1864,Atlantic,10,125,12.107893705368042
1864,Atlantic,10,150,12.238682746887207
1864,Atlantic,10,175,12.537129282951355
1864,Atlantic,10,200,12.05188500881195
1864,Atlantic,10,225,12.548840250287737
1864,Atlantic,10,250,12.365349905831474
1864,Atlantic,10,275,12.673087528773717
1864,Atlantic,10,300,12.63537325177874
1864,Atlantic,10,325,12.466972487313408
1864,Atlantic,10,350,12.569612911769322
1864,Atlantic,10,375,12.699488094874791
1864,Atlantic,10,400,12.395686830793109
1864,Atlantic,10,425,12.599143573216029
1864,Atlantic,10,450,12.626687049865723
1864,Atlantic,10,475,12.746102060590472
1864,Atlantic,10,500,12.796837534223284
1864,Atlantic,10,550,12.709933008466448
1864,Atlantic,10,600,12.94358035496303
1864,Atlantic,10,650,13.101323808942523
1864,Atlantic,10,700,13.276988710675921
1864,Atlantic,10,750,13.474881717136928
1864,Atlantic,10,800,12.630474499293737
1865,Atlantic,1,0,11.05785150527954
1865,Atlantic,1,5,11.374079704284668
1865,Atlantic,1,10,11.527569389343261
1865,Atlantic,1,15,11.544660282135009
1865,Atlantic,1,20,11.57420072555542
1865,Atlantic,1,25,11.543977832794189
1865,Atlantic,1,30,11.461546802520752
1865,Atlantic,1,35,11.487900352478027
1865,Atlantic,1,40,11.603522491455077
1865,Atlantic,1,45,11.597489643096925
1865,Atlantic,1,50,11.607168292999267
1865,Atlantic,1,55,11.663852214813232
1865,Atlantic,1,60,11.729380416870118
1865,Atlantic,1,65,11.811023139953614
1865,Atlantic,1,70,11.949685955047608
1865,Atlantic,1,75,12.005218601226806
1865,Atlantic,1,80,11.958734130859375
1865,Atlantic,1,85,11.942347621917724
1865,Atlantic,1,90,11.785556030273437
1865,Atlantic,1,95,11.818391036987304
1865,Atlantic,1,100,11.767968654632568
1865,Atlantic,1,125,12.35865650177002
1865,Atlantic,1,150,11.950815200805664
1865,Atlantic,1,175,12.558897876739502
1865,Atlantic,1,200,12.66004467010498
1865,Atlantic,1,225,12.631042766571046
1865,Atlantic,1,250,12.87577428817749
1865,Atlantic,1,275,12.916373538970948
1865,Atlantic,1,300,12.948673534393311
1865,Atlantic,1,325,13.09026517868042
1865,Atlantic,1,350,13.154216957092284
1865,Atlantic,1,375,13.155735111236572
1865,Atlantic,1,400,13.130775356292725
1865,Atlantic,1,425,13.161140060424804
1865,Atlantic,1,450,13.418793773651123
1865,Atlantic,1,475,13.622565460205077
1865,Atlantic,1,500,13.749486827850342
1865,Atlantic,1,550,13.729921531677245
1865,Atlantic,1,600,13.961290073394775
1865,Atlantic,1,650,14.052284908294677
1865,Atlantic,1,700,12.658955383300782
1865,Atlantic,1,750,14.501902103424072
1865,Atlantic,1,800,15.675868320465089
1865,Atlantic,2,0,11.357835360935756
1865,Atlantic,2,5,11.398228645324707
1865,Atlantic,2,10,11.509461675371442
1865,Atlantic,2,15,11.260706356593541
1865,Atlantic,2,20,11.239240510123116
1865,Atlantic,2,25,11.245992251804896
1865,Atlantic,2,30,11.240387780325753
1865,Atlantic,2,35,11.30460970742362
1865,Atlantic,2,40,11.33188465663365
1865,Atlantic,2,45,11.366080284118652
1865,Atlantic,2,50,11.460197040012904
1865,Atlantic,2,55,11.502671650477819
1865,Atlantic,2,60,11.5427793775286
1865,Atlantic,2,65,11.575245176042829
1865,Atlantic,2,70,11.653726986476354
1865,Atlantic,2,75,11.70062814440046
1865,Atlantic,2,80,11.838482856750488
1865,Atlantic,2,85,11.866968154907227
1865,Atlantic,2,90,11.928621700831822
1865,Atlantic,2,95,11.916002137320381
1865,Atlantic,2,100,12.040120261056083
1865,Atlantic,2,125,12.293368475777763
1865,Atlantic,2,150,12.363500186375209
1865,Atlantic,2,175,12.57307311466762
1865,Atlantic,2,200,13.159988675798688
1865,Atlantic,2,225,13.277746064322335
1865,Atlantic,2,250,12.851854869297572
1865,Atlantic,2,275,12.855823108128138
1865,Atlantic,2,300,12.83860969543457
1865,Atlantic,2,325,12.883099692208427
1865,Atlantic,2,350,12.914584568568639
1865,Atlantic,2,375,12.95080852508545
1865,Atlantic,2,400,13.054017748151507
1865,Atlantic,2,425,13.146909305027553
1865,Atlantic,2,450,13.22311360495431
1865,Atlantic,2,475,13.156915255955287
1865,Atlantic,2,500,13.527321406773158
1865,Atlantic,2,550,13.660829952784947
1865,Atlantic,2,600,13.267065456935338
1865,Atlantic,2,650,13.205196516854423
1865,Atlantic,2,700,13.19334888458252
1865,Atlantic,2,750,13.321465764726911
1865,Atlantic,2,800,13.903091158185687
1865,Atlantic,3,0,11.187413930892944
1865,Atlantic,3,5,11.297433455785116
1865,Atlantic,3,10,11.63824725151062
1865,Atlantic,3,15,11.759717305501303
1865,Atlantic,3,20,11.733334620793661
1865,Atlantic,3,25,11.866113503774008
1865,Atlantic,3,30,11.797484636306763
1865,Atlantic,3,35,11.934284607569376
1865,Atlantic,3,40,11.943124055862427
1865,Atlantic,3,45,11.960507233937582
1865,Atlantic,3,50,11.996019999186197
1865,Atlantic,3,55,12.036607027053833
1865,Atlantic,3,60,12.075822671254477
1865,Atlantic,3,65,12.066099007924398
1865,Atlantic,3,70,12.114980936050415
1865,Atlantic,3,75,12.135625839233398
1865,Atlantic,3,80,12.143837531407675
1865,Atlantic,3,85,12.134860436121622
1865,Atlantic,3,90,12.176110903422037
1865,Atlantic,3,95,12.184345483779907
1865,Atlantic,3,100,12.364709377288818
1865,Atlantic,3,125,12.389933029810587
1865,Atlantic,3,150,12.285564184188843
1865,Atlantic,3,175,12.333505074183146
1865,Atlantic,3,200,12.388830025990805
1865,Atlantic,3,225,12.33652146657308
1865,Atlantic,3,250,12.28751548131307
1865,Atlantic,3,275,12.293027321497599
1865,Atlantic,3,300,12.386183182398478
1865,Atlantic,3,325,12.354864597320557
1865,Atlantic,3,350,12.469597975413004
1865,Atlantic,3,375,12.512987534205118
1865,Atlantic,3,400,12.6069286664327
1865,Atlantic,3,425,12.591313600540161
1865,Atlantic,3,450,12.697252909342447
1865,Atlantic,3,475,12.711567799250284
1865,Atlantic,3,500,12.786394913991293
1865,Atlantic,3,550,12.822570641835531
1865,Atlantic,3,600,13.065369208653768
1865,Atlantic,3,650,13.335710525512695
1865,Atlantic,3,700,13.444219668706259
1865,Atlantic,3,750,13.689887682596842
1865,Atlantic,3,800,13.961505969365438
1865,Atlantic,4,0,10.050090312957764
1865,Atlantic,4,5,9.992584705352783
1865,Atlantic,4,10,10.38564920425415
1865,Atlantic,4,15,10.491098721822103
1865,Atlantic,4,20,10.552670319875082
1865,Atlantic,4,25,10.808199564615885
1865,Atlantic,4,30,10.972781817118326
1865,Atlantic,4,35,11.135759830474854
1865,Atlantic,4,40,11.381838003794352
1865,Atlantic,4,45,11.504861831665039
1865,Atlantic,4,50,11.62679926554362
1865,Atlantic,4,55,11.67889372507731
1865,Atlantic,4,60,11.716993490854898
1865,Atlantic,4,65,11.787040710449219
1865,Atlantic,4,70,11.911083221435547
1865,Atlantic,4,75,11.95910088221232
1865,Atlantic,4,80,12.007020791371664
1865,Atlantic,4,85,12.0227419535319
1865,Atlantic,4,90,12.051112651824951
1865,Atlantic,4,95,12.080667972564697
1865,Atlantic,4,100,12.114803155263266
1865,Atlantic,4,125,12.177599430084229
1865,Atlantic,4,150,11.709337075551352
1865,Atlantic,4,175,12.049097379048666
1865,Atlantic,4,200,12.023816267649332
1865,Atlantic,4,225,11.532686074574789
1865,Atlantic,4,250,11.498811721801758
1865,Atlantic,4,275,11.543168067932129
1865,Atlantic,4,300,11.68136723836263
1865,Atlantic,4,325,11.942174593607584
1865,Atlantic,4,350,12.053078969319662
1865,Atlantic,4,375,11.912258307139078
1865,Atlantic,4,400,12.475170771280924
1865,Atlantic,4,425,12.270009358723959
1865,Atlantic,4,450,12.58485476175944
1865,Atlantic,4,475,12.62191073099772
1865,Atlantic,4,500,12.991658051808676
1865,Atlantic,4,550,13.185471375783285
1865,Atlantic,4,600,13.583426157633463
1865,Atlantic,4,650,15.316020011901855
1865,Atlantic,4,700,13.786290804545084
1865,Atlantic,4,750,14.332923730214437
1865,Atlantic,4,800,14.004552523295084
1865,Atlantic,5,0,6.2260972658793134
1865,Atlantic,5,5,6.282395839691162
1865,Atlantic,5,10,6.573253154754639
1865,Atlantic,5,15,6.915137688318889
1865,Atlantic,5,20,7.283510446548462
1865,Atlantic,5,25,7.716818730036418
1865,Atlantic,5,30,8.132739861806234
1865,Atlantic,5,35,8.511924584706625
1865,Atlantic,5,40,8.836624304453531
1865,Atlantic,5,45,9.157853285471598
1865,Atlantic,5,50,9.386162757873535
1865,Atlantic,5,55,9.602958997090658
1865,Atlantic,5,60,9.785768985748291
1865,Atlantic,5,65,9.97388998667399
1865,Atlantic,5,70,10.14100948969523
1865,Atlantic,5,75,10.29138453801473
1865,Atlantic,5,80,10.418020884195963
1865,Atlantic,5,85,10.506662845611572
1865,Atlantic,5,90,10.599340597788492
1865,Atlantic,5,95,10.750786463419596
1865,Atlantic,5,100,10.846035639444986
1865,Atlantic,5,125,11.281235694885254
1865,Atlantic,5,150,10.996687253316244
1865,Atlantic,5,175,11.28584909439087
1865,Atlantic,5,200,11.884459177652994
1865,Atlantic,5,225,11.555069287618002
1865,Atlantic,5,250,11.572898705800375
1865,Atlantic,5,275,11.680004278818766
1865,Atlantic,5,300,11.508806705474854
1865,Atlantic,5,325,11.648009618123373
1865,Atlantic,5,350,11.74316676457723
1865,Atlantic,5,375,11.822010199228922
1865,Atlantic,5,400,11.849940776824951
1865,Atlantic,5,425,11.937457402547201
1865,Atlantic,5,450,12.041875998179117
1865,Atlantic,5,475,12.085919380187988
1865,Atlantic,5,500,12.03967030843099
1865,Atlantic,5,550,12.028552691141764
1865,Atlantic,5,600,11.862397829691568
1865,Atlantic,5,650,13.21872075398763
1865,Atlantic,5,700,13.117419401804606
1865,Atlantic,5,750,13.304614543914795
1865,Atlantic,5,800,13.142517566680908
1865,Atlantic,6,0,4.200421916113959
1865,Atlantic,6,5,4.230398337046306
1865,Atlantic,6,10,4.5589692327711315
1865,Atlantic,6,15,4.874407185448541
1865,Atlantic,6,20,5.387400892045763
1865,Atlantic,6,25,5.829747041066487
1865,Atlantic,6,30,6.307595676845974
1865,Atlantic,6,35,6.7662571801079645
1865,Atlantic,6,40,7.221240679423015
1865,Atlantic,6,45,7.646882692972819
1865,Atlantic,6,50,8.015816741519505
1865,Atlantic,6,55,8.34019300672743
1865,Atlantic,6,60,8.59829298655192
1865,Atlantic,6,65,8.872774177127415
1865,Atlantic,6,70,9.116555002000597
1865,Atlantic,6,75,9.318004184299046
1865,Atlantic,6,80,9.487915250990126
1865,Atlantic,6,85,9.636587884691027
1865,Atlantic,6,90,9.786602550082737
1865,Atlantic,6,95,9.975016805860731
1865,Atlantic,6,100,9.889251708984375
1865,Atlantic,6,125,10.318922996520996
1865,Atlantic,6,150,10.356378979153103
1865,Atlantic,6,175,10.862228817409939
1865,Atlantic,6,200,10.266908115810818
1865,Atlantic,6,225,12.404865582784018
1865,Atlantic,6,250,11.59256680806478
1865,Atlantic,6,275,11.623942375183105
1865,Atlantic,6,300,11.435347027248806
1865,Atlantic,6,325,12.309539794921875
1865,Atlantic,6,350,12.36501015557183
1865,Atlantic,6,375,12.326095687018501
1865,Atlantic,6,400,11.920634905497232
1865,Atlantic,6,425,12.803912480672201
1865,Atlantic,6,450,12.811892615424263
1865,Atlantic,6,475,12.854630470275879
1865,Atlantic,6,500,12.060257063971626
1865,Atlantic,6,550,12.282713466220432
1865,Atlantic,6,600,12.174942546420628
1865,Atlantic,6,650,12.28601328531901
1865,Atlantic,6,700,12.320590760972765
1865,Atlantic,6,750,12.418425559997559
1865,Atlantic,6,800,12.511683993869358
1865,Atlantic,7,0,2.2171287536621094
1865,Atlantic,7,5,2.2868213653564453
1865,Atlantic,7,10,2.586939732233683
1865,Atlantic,7,15,2.901871124903361
1865,Atlantic,7,20,3.4950320720672607
1865,Atlantic,7,25,4.295729955037435
1865,Atlantic,7,30,4.980645338694255
1865,Atlantic,7,35,5.577624956766765
1865,Atlantic,7,40,6.169644673665364
1865,Atlantic,7,45,6.716393152872722
1865,Atlantic,7,50,7.102336883544922
1865,Atlantic,7,55,7.596336205800374
1865,Atlantic,7,60,7.927035808563232
1865,Atlantic,7,65,8.209370613098145
1865,Atlantic,7,70,8.523600260416666
1865,Atlantic,7,75,8.951739947001139
1865,Atlantic,7,80,9.075884819030762
1865,Atlantic,7,85,9.504694302876791
1865,Atlantic,7,90,9.72543462117513
1865,Atlantic,7,95,9.99145253499349
1865,Atlantic,7,100,10.079833984375
1865,Atlantic,7,125,10.860564231872559
1865,Atlantic,7,150,11.16685962677002
1865,Atlantic,7,175,11.479386965433756
1865,Atlantic,7,200,11.50618807474772
1865,Atlantic,7,225,12.384271621704102
1865,Atlantic,7,250,12.188536326090494
1865,Atlantic,7,275,12.485167185465494
1865,Atlantic,7,300,12.700526555379232
1865,Atlantic,7,325,12.774928092956543
1865,Atlantic,7,350,12.758162180582682
1865,Atlantic,7,375,13.071701049804688
1865,Atlantic,7,400,12.599003156026205
1865,Atlantic,7,425,13.24467690785726
1865,Atlantic,7,450,13.044893582661947
1865,Atlantic,7,475,13.217727661132812
1865,Atlantic,7,500,12.688310305277506
1865,Atlantic,7,550,13.238860448201498
1865,Atlantic,7,600,13.12296994527181
1865,Atlantic,7,650,13.11420758565267
1865,Atlantic,7,700,12.967067082722982
1865,Atlantic,7,750,13.132516543070475
1865,Atlantic,7,800,13.199684778849283
1865,Atlantic,8,0,0.6373355612158775
1865,Atlantic,8,5,1.058248221874237
1865,Atlantic,8,10,1.6528380811214447
1865,Atlantic,8,15,2.3852080702781677
1865,Atlantic,8,20,3.3543696999549866
1865,Atlantic,8,25,4.333545923233032
1865,Atlantic,8,30,5.226965546607971
1865,Atlantic,8,35,6.064543724060059
1865,Atlantic,8,40,6.726511120796204
1865,Atlantic,8,45,7.3106865882873535
1865,Atlantic,8,50,7.8169004917144775
1865,Atlantic,8,55,8.245747327804565
1865,Atlantic,8,60,8.647965431213379
1865,Atlantic,8,65,9.015316247940063
1865,Atlantic,8,70,9.35105848312378
1865,Atlantic,8,75,9.683993816375732
1865,Atlantic,8,80,9.878687143325806
1865,Atlantic,8,85,10.052433490753174
1865,Atlantic,8,90,10.21078634262085
1865,Atlantic,8,95,10.365959644317627
1865,Atlantic,8,100,10.539180278778076
1865,Atlantic,8,125,11.027345657348633
1865,Atlantic,8,150,11.85108995437622
1865,Atlantic,8,175,12.157916069030762
1865,Atlantic,8,200,12.561164617538452
1865,Atlantic,8,225,12.093864917755127
1865,Atlantic,8,250,12.557392120361328
1865,Atlantic,8,275,12.729833602905273
1865,Atlantic,8,300,12.72685956954956
1865,Atlantic,8,325,12.645183563232422
1865,Atlantic,8,350,12.56311297416687
1865,Atlantic,8,375,12.506288290023804
1865,Atlantic,8,400,12.698542594909668
1865,Atlantic,8,425,12.677374362945557
1865,Atlantic,8,450,12.565313577651978
1865,Atlantic,8,475,12.571265459060669
1865,Atlantic,8,500,12.860392570495605
1865,Atlantic,8,550,12.87791895866394
1865,Atlantic,8,600,12.548371076583862
1865,Atlantic,8,650,12.934412717819214
1865,Atlantic,8,700,13.093480348587036
1865,Atlantic,8,750,13.107178211212158
1865,Atlantic,8,800,13.480646133422852
1865,Atlantic,9,0,1.9483473300933838
1865,Atlantic,9,5,1.9032701253890991
1865,Atlantic,9,10,2.0861051877339682
1865,Atlantic,9,15,2.782637278238932
1865,Atlantic,9,20,3.5211054484049478
1865,Atlantic,9,25,4.253770192464192
1865,Atlantic,9,30,4.832412242889404
1865,Atlantic,9,35,5.678826649983724
1865,Atlantic,9,40,6.420870463053386
1865,Atlantic,9,45,7.111711025238037
1865,Atlantic,9,50,7.671406269073486
1865,Atlantic,9,55,8.044057528177897
1865,Atlantic,9,60,8.620704332987467
1865,Atlantic,9,65,9.081494649251303
1865,Atlantic,9,70,9.506082534790039
1865,Atlantic,9,75,9.880312283833822
1865,Atlantic,9,80,10.113669395446777
1865,Atlantic,9,85,10.350844701131185
1865,Atlantic,9,90,10.578933715820312
1865,Atlantic,9,95,10.81763998667399
1865,Atlantic,9,100,10.79282029469808
1865,Atlantic,9,125,11.411587397257486
1865,Atlantic,9,150,11.924619674682617
1865,Atlantic,9,175,12.023319244384766
1865,Atlantic,9,200,11.974620501200357
1865,Atlantic,9,225,11.775073051452637
1865,Atlantic,9,250,12.275797208150228
1865,Atlantic,9,275,12.269164085388184
1865,Atlantic,9,300,12.371110280354818
1865,Atlantic,9,325,12.324719429016113
1865,Atlantic,9,350,12.339164733886719
1865,Atlantic,9,375,12.39924176534017
1865,Atlantic,9,400,12.408157348632812
1865,Atlantic,9,425,12.506022771199545
1865,Atlantic,9,450,12.490398089090982
1865,Atlantic,9,475,12.58851401011149
1865,Atlantic,9,500,12.358558336893717
1865,Atlantic,9,550,12.678243637084961
1865,Atlantic,9,600,12.599029223124186
1865,Atlantic,9,650,12.674668312072754
1865,Atlantic,9,700,12.551987330118815
1865,Atlantic,9,750,12.78186289469401
1865,Atlantic,9,800,12.649880409240723
1865,Atlantic,10,0,8.91597318649292
1865,Atlantic,10,5,8.335068225860596
1865,Atlantic,10,10,6.745739579200745
1865,Atlantic,10,15,7.051146745681763
1865,Atlantic,10,20,7.321686744689941
1865,Atlantic,10,25,7.446221590042114
1865,Atlantic,10,30,7.467491865158081
1865,Atlantic,10,35,7.56095826625824
1865,Atlantic,10,40,7.659139156341553
1865,Atlantic,10,45,7.850379467010498
1865,Atlantic,10,50,8.05855119228363
1865,Atlantic,10,55,8.289689302444458
1865,Atlantic,10,60,8.732530117034912
1865,Atlantic,10,65,9.118813514709473
1865,Atlantic,10,70,9.483032703399658
1865,Atlantic,10,75,9.791191577911377
1865,Atlantic,10,80,10.13192868232727
1865,Atlantic,10,85,10.391363143920898
1865,Atlantic,10,90,10.876298427581787
1865,Atlantic,10,95,11.207481861114502
1865,Atlantic,10,100,11.420008897781372
1865,Atlantic,10,125,12.318644285202026
1865,Atlantic,10,150,12.643688678741455
1865,Atlantic,10,175,12.821729898452759
1865,Atlantic,10,200,12.587327003479004
1865,Atlantic,10,225,12.766606330871582
1865,Atlantic,10,250,12.744484186172485
1865,Atlantic,10,275,12.81708836555481
1865,Atlantic,10,300,12.77997374534607
1865,Atlantic,10,325,12.658827781677246
1865,Atlantic,10,350,12.710500001907349
1865,Atlantic,10,375,12.754467248916626
1865,Atlantic,10,400,12.70294737815857
1865,Atlantic,10,425,12.801143646240234
1865,Atlantic,10,450,12.853351831436157
1865,Atlantic,10,475,12.906779527664185
1865,Atlantic,10,500,13.065829992294312
1865,Atlantic,10,550,12.966220378875732
1865,Atlantic,10,600,13.069749593734741
1865,Atlantic,10,650,13.468502521514893
1865,Atlantic,10,700,13.643547773361206
1865,Atlantic,10,750,13.828058004379272
1865,Atlantic,10,800,12.604253768920898
1866,Atlantic,1,0,11.011493153042263
1866,Atlantic,1,5,11.364937252468533
1866,Atlantic,1,10,11.548158221774631
1866,Atlantic,1,15,11.566434754265678
1866,Atlantic,1,20,11.584996753268772
1866,Atlantic,1,25,11.564316749572754
1866,Atlantic,1,30,11.49125141567654
1866,Atlantic,1,35,11.52429993947347
1866,Atlantic,1,40,11.65727753109402
1866,Atlantic,1,45,11.650803142123753
1866,Atlantic,1,50,11.667010731167263
1866,Atlantic,1,55,11.731016900804308
1866,Atlantic,1,60,11.804749382866753
1866,Atlantic,1,65,11.892167197333443
1866,Atlantic,1,70,12.04106585184733
1866,Atlantic,1,75,12.098056475321451
1866,Atlantic,1,80,12.078508589002821
1866,Atlantic,1,85,12.059366014268663
1866,Atlantic,1,90,11.88467068142361
1866,Atlantic,1,95,11.920623143513998
1866,Atlantic,1,100,11.852506107754177
1866,Atlantic,1,125,12.39223501417372
1866,Atlantic,1,150,11.933188968234592
1866,Atlantic,1,175,12.53266387515598
1866,Atlantic,1,200,12.565161493089464
1866,Atlantic,1,225,12.581214374966091
1866,Atlantic,1,250,12.803275532192654
1866,Atlantic,1,275,12.832864549424913
1866,Atlantic,1,300,12.868426216973198
1866,Atlantic,1,325,13.02410093943278
1866,Atlantic,1,350,13.096812672085232
1866,Atlantic,1,375,13.094851069980198
1866,Atlantic,1,400,13.073145866394043
1866,Atlantic,1,425,13.085366355048286
1866,Atlantic,1,450,13.377088016933865
1866,Atlantic,1,475,13.618768480088976
1866,Atlantic,1,500,13.741124682956272
1866,Atlantic,1,550,13.737204233805338
1866,Atlantic,1,600,13.955401102701822
1866,Atlantic,1,650,14.04962592654758
1866,Atlantic,1,700,12.600870662265354
1866,Atlantic,1,750,14.529206699795193
1866,Atlantic,1,800,15.794130113389757
1866,Atlantic,2,0,11.381397724151611
1866,Atlantic,2,5,11.412193655967712
1866,Atlantic,2,10,11.514801859855652
1866,Atlantic,2,15,11.269841313362122
1866,Atlantic,2,20,11.248360395431519
1866,Atlantic,2,25,11.254183292388916
1866,Atlantic,2,30,11.248565435409546
1866,Atlantic,2,35,11.309529066085815
1866,Atlantic,2,40,11.335570693016052
1866,Atlantic,2,45,11.368558287620544
1866,Atlantic,2,50,11.460864186286926
1866,Atlantic,2,55,11.50230324268341
1866,Atlantic,2,60,11.541175484657288
1866,Atlantic,2,65,11.572129368782043
1866,Atlantic,2,70,11.646557569503784
1866,Atlantic,2,75,11.6918363571167
1866,Atlantic,2,80,11.832810521125793
1866,Atlantic,2,85,11.865086555480957
1866,Atlantic,2,90,11.92579209804535
1866,Atlantic,2,95,11.916620016098022
1866,Atlantic,2,100,12.05853283405304
1866,Atlantic,2,125,12.308641910552979
1866,Atlantic,2,150,12.384692549705505
1866,Atlantic,2,175,12.585423588752747
1866,Atlantic,2,200,13.126971244812012
1866,Atlantic,2,225,13.23981487751007
1866,Atlantic,2,250,12.850250363349915
1866,Atlantic,2,275,12.858231902122498
1866,Atlantic,2,300,12.838091135025024
1866,Atlantic,2,325,12.881035566329956
1866,Atlantic,2,350,12.910991430282593
1866,Atlantic,2,375,12.950234293937683
1866,Atlantic,2,400,13.057654023170471
1866,Atlantic,2,425,13.1502126455307
1866,Atlantic,2,450,13.22800326347351
1866,Atlantic,2,475,13.178493738174438
1866,Atlantic,2,500,13.513910293579102
1866,Atlantic,2,550,13.672454953193665
1866,Atlantic,2,600,13.286819219589233
1866,Atlantic,2,650,13.245177388191223
1866,Atlantic,2,700,13.256970882415771
1866,Atlantic,2,750,13.341693043708801
1866,Atlantic,2,800,13.946405172348022
1866,Atlantic,3,0,11.233576583862305
1866,Atlantic,3,5,11.35460844039917
1866,Atlantic,3,10,11.66611089706421
1866,Atlantic,3,15,11.763691616058349
1866,Atlantic,3,20,11.74511365890503
1866,Atlantic,3,25,11.876130676269531
1866,Atlantic,3,30,11.809956645965576
1866,Atlantic,3,35,11.943346309661866
1866,Atlantic,3,40,11.950886917114257
1866,Atlantic,3,45,11.968733596801759
1866,Atlantic,3,50,11.999330711364745
1866,Atlantic,3,55,12.040366268157959
1866,Atlantic,3,60,12.073841381072999
1866,Atlantic,3,65,12.056868076324463
1866,Atlantic,3,70,12.09927225112915
1866,Atlantic,3,75,12.117125415802002
1866,Atlantic,3,80,12.119958019256591
1866,Atlantic,3,85,12.112453842163086
1866,Atlantic,3,90,12.148198986053467
1866,Atlantic,3,95,12.153714752197265
1866,Atlantic,3,100,12.309181022644044
1866,Atlantic,3,125,12.346841430664062
1866,Atlantic,3,150,12.238556575775146
1866,Atlantic,3,175,12.306453609466553
1866,Atlantic,3,200,12.428540802001953
1866,Atlantic,3,225,12.348548698425294
1866,Atlantic,3,250,12.30210475921631
1866,Atlantic,3,275,12.312151622772216
1866,Atlantic,3,300,12.385454654693604
1866,Atlantic,3,325,12.355260467529297
1866,Atlantic,3,350,12.468238830566406
1866,Atlantic,3,375,12.523859405517578
1866,Atlantic,3,400,12.625105094909667
1866,Atlantic,3,425,12.609276390075683
1866,Atlantic,3,450,12.708432483673096
1866,Atlantic,3,475,12.719271850585937
1866,Atlantic,3,500,12.81470422744751
1866,Atlantic,3,550,12.84031276702881
1866,Atlantic,3,600,13.060750579833984
1866,Atlantic,3,650,13.336425304412842
1866,Atlantic,3,700,13.43114538192749
1866,Atlantic,3,750,13.650637149810791
1866,Atlantic,3,800,13.928820610046387
1866,Atlantic,4,0,9.882010459899902
1866,Atlantic,4,5,9.836241722106934
1866,Atlantic,4,10,10.2290433883667
1866,Atlantic,4,15,10.3401668548584
1866,Atlantic,4,20,10.396580505371094
1866,Atlantic,4,25,10.662459373474121
1866,Atlantic,4,30,10.841294097900391
1866,Atlantic,4,35,11.020158958435058
1866,Atlantic,4,40,11.273003196716308
1866,Atlantic,4,45,11.411932754516602
1866,Atlantic,4,50,11.548652648925781
1866,Atlantic,4,55,11.619596862792969
1866,Atlantic,4,60,11.679482078552246
1866,Atlantic,4,65,11.760059356689453
1866,Atlantic,4,70,11.87399845123291
1866,Atlantic,4,75,11.933861923217773
1866,Atlantic,4,80,11.981599044799804
1866,Atlantic,4,85,12.009417533874512
1866,Atlantic,4,90,12.043823432922363
1866,Atlantic,4,95,12.075616836547852
1866,Atlantic,4,100,12.118451118469238
1866,Atlantic,4,125,12.198646736145019
1866,Atlantic,4,150,11.669388580322266
1866,Atlantic,4,175,12.001230621337891
1866,Atlantic,4,200,11.859913063049316
1866,Atlantic,4,225,11.38874855041504
1866,Atlantic,4,250,11.359603691101075
1866,Atlantic,4,275,11.434935379028321
1866,Atlantic,4,300,11.607687187194824
1866,Atlantic,4,325,11.932017707824707
1866,Atlantic,4,350,12.01870002746582
1866,Atlantic,4,375,11.867065048217773
1866,Atlantic,4,400,12.515838623046875
1866,Atlantic,4,425,12.285549354553222
1866,Atlantic,4,450,12.590511131286622
1866,Atlantic,4,475,12.618826103210449
1866,Atlantic,4,500,12.976178550720215
1866,Atlantic,4,550,13.186162185668945
1866,Atlantic,4,600,13.686376953125
