Traj,wmTraj,month,depth,mean_N
194,Atlantic,9,550,12.682795333862305
194,Atlantic,9,600,12.84905710220337
194,Atlantic,9,650,12.687093448638915
194,Atlantic,9,700,12.959530258178711
194,Atlantic,9,750,12.84857349395752
194,Atlantic,9,800,13.098834705352782
194,Atlantic,10,0,9.320338379253041
194,Atlantic,10,5,8.6597111008384
194,Atlantic,10,10,6.147135084325617
194,Atlantic,10,15,6.294517430392179
194,Atlantic,10,20,7.120374983007258
194,Atlantic,10,25,7.536854440515691
194,Atlantic,10,30,7.629281564192339
194,Atlantic,10,35,7.72570935162631
194,Atlantic,10,40,7.793915185061368
194,Atlantic,10,45,8.057735096324574
194,Atlantic,10,50,8.176768693056973
194,Atlantic,10,55,8.161608739332719
194,Atlantic,10,60,8.731419303200461
194,Atlantic,10,65,8.935033971613104
194,Atlantic,10,70,8.958525917746805
194,Atlantic,10,75,9.246189637617631
194,Atlantic,10,80,9.673945687033914
194,Atlantic,10,85,9.597611687400125
194,Atlantic,10,90,10.019402764060281
194,Atlantic,10,95,10.288714408874512
194,Atlantic,10,100,11.271530584855514
194,Atlantic,10,125,12.756498510187322
194,Atlantic,10,150,13.515705802223899
194,Atlantic,10,175,13.59799861907959
194,Atlantic,10,200,14.011395020918412
194,Atlantic,10,225,13.361022342335094
194,Atlantic,10,250,13.606722484935414
194,Atlantic,10,275,13.140329187566584
194,Atlantic,10,300,12.8075965534557
194,Atlantic,10,325,12.662714871493252
194,Atlantic,10,350,12.699293916875666
194,Atlantic,10,375,12.690453442660244
194,Atlantic,10,400,12.920159599997781
194,Atlantic,10,425,12.883974682201039
194,Atlantic,10,450,13.013461979952725
194,Atlantic,10,475,13.006470853632147
194,Atlantic,10,500,13.722076849503951
194,Atlantic,10,550,13.177551529624246
194,Atlantic,10,600,13.31982421875
194,Atlantic,10,650,13.708120432767002
194,Atlantic,10,700,13.988149903037332
194,Atlantic,10,750,14.076725006103516
194,Atlantic,10,800,13.065420150756836
194,Atlantic,11,0,8.59387402534485
194,Atlantic,11,5,8.61394476890564
194,Atlantic,11,10,7.886688947677612
194,Atlantic,11,15,7.626939201354981
194,Atlantic,11,20,7.995117807388306
194,Atlantic,11,25,8.337097311019898
194,Atlantic,11,30,8.304569101333618
194,Atlantic,11,35,8.24210457801819
194,Atlantic,11,40,8.00212049484253
194,Atlantic,11,45,8.050054502487182
194,Atlantic,11,50,7.932534837722779
194,Atlantic,11,55,7.639335584640503
194,Atlantic,11,60,8.284688329696655
194,Atlantic,11,65,8.41064224243164
194,Atlantic,11,70,8.496938514709473
194,Atlantic,11,75,8.490171813964844
194,Atlantic,11,80,8.652800178527832
194,Atlantic,11,85,7.9569707870483395
194,Atlantic,11,90,8.053883171081543
194,Atlantic,11,95,8.022495031356812
194,Atlantic,11,100,8.169291877746582
194,Atlantic,11,125,10.003645133972167
194,Atlantic,11,150,11.330752182006837
194,Atlantic,11,175,11.659454727172852
194,Atlantic,11,200,11.72407054901123
194,Atlantic,11,225,12.348213863372802
194,Atlantic,11,250,11.620344352722167
194,Atlantic,11,275,12.300219249725341
194,Atlantic,11,300,12.646454524993896
194,Atlantic,11,325,12.475954151153564
194,Atlantic,11,350,12.426165008544922
194,Atlantic,11,375,12.312221050262451
194,Atlantic,11,400,12.18391466140747
194,Atlantic,11,425,12.494259357452393
194,Atlantic,11,450,12.502219867706298
194,Atlantic,11,475,12.531481838226318
194,Atlantic,11,500,13.01808729171753
194,Atlantic,11,550,12.653066253662109
194,Atlantic,11,600,12.295579624176025
194,Atlantic,11,650,12.787255096435548
194,Atlantic,11,700,12.863487815856933
194,Atlantic,11,750,13.369916725158692
194,Atlantic,11,800,12.451741576194763
194,Atlantic,12,0,7.037741558892386
194,Atlantic,12,5,6.9837837900434225
194,Atlantic,12,10,5.985788890293667
194,Atlantic,12,15,6.051011221749442
194,Atlantic,12,20,6.130060468401227
194,Atlantic,12,25,6.130289486476353
194,Atlantic,12,30,5.9396607875823975
194,Atlantic,12,35,5.8805694580078125
194,Atlantic,12,40,5.711777142116001
194,Atlantic,12,45,5.676379340035575
194,Atlantic,12,50,6.11132059778486
194,Atlantic,12,55,5.415561182158334
194,Atlantic,12,60,5.727988617760794
194,Atlantic,12,65,5.907292093549456
194,Atlantic,12,70,6.2211359569004605
194,Atlantic,12,75,6.582446779523577
194,Atlantic,12,80,7.2382010732378275
194,Atlantic,12,85,7.399394001279559
194,Atlantic,12,90,8.15927607672555
194,Atlantic,12,95,8.62846030507769
194,Atlantic,12,100,11.109411239624023
194,Atlantic,12,125,11.863204206739153
194,Atlantic,12,150,12.739758559635707
194,Atlantic,12,175,12.906946182250977
194,Atlantic,12,200,12.14211436680385
194,Atlantic,12,225,12.974582231961763
194,Atlantic,12,250,9.200619000654955
194,Atlantic,12,275,10.780127231891338
194,Atlantic,12,300,12.275106063255897
194,Atlantic,12,325,11.3467226762038
194,Atlantic,12,350,10.623702049255371
194,Atlantic,12,375,11.45806936117319
194,Atlantic,12,400,11.662035135122446
194,Atlantic,12,425,11.571426171522875
194,Atlantic,12,450,11.984047009394718
194,Atlantic,12,475,11.821800965529222
194,Atlantic,12,500,10.029010625985952
194,Atlantic,12,550,11.374644719637358
194,Atlantic,12,600,8.513827030475323
194,Atlantic,12,650,10.74682771242582
194,Atlantic,12,700,12.795862417954664
194,Atlantic,12,750,12.967150101294884
194,Atlantic,12,800,11.92973753122183
196,Atlantic,1,0,11.101199531555176
196,Atlantic,1,5,11.220069885253906
196,Atlantic,1,10,11.283143424987793
196,Atlantic,1,15,11.32004165649414
196,Atlantic,1,20,11.326044654846191
196,Atlantic,1,25,11.315186500549316
196,Atlantic,1,30,11.278880882263184
196,Atlantic,1,35,11.30136547088623
196,Atlantic,1,40,11.411041450500488
196,Atlantic,1,45,11.41552963256836
196,Atlantic,1,50,11.466495323181153
196,Atlantic,1,55,11.534330558776855
196,Atlantic,1,60,11.55831413269043
196,Atlantic,1,65,11.575774192810059
196,Atlantic,1,70,11.619008636474609
196,Atlantic,1,75,11.615520668029784
196,Atlantic,1,80,11.78923454284668
196,Atlantic,1,85,11.847067832946777
196,Atlantic,1,90,11.78998031616211
196,Atlantic,1,95,11.843158149719239
196,Atlantic,1,100,11.90410327911377
196,Atlantic,1,125,11.870663833618163
196,Atlantic,1,150,11.671916580200195
196,Atlantic,1,175,11.866141319274902
196,Atlantic,1,200,11.499971008300781
196,Atlantic,1,225,11.83802490234375
196,Atlantic,1,250,11.855586814880372
196,Atlantic,1,275,11.897571754455566
196,Atlantic,1,300,11.768890380859375
196,Atlantic,1,325,12.045471000671387
196,Atlantic,1,350,12.116006088256835
196,Atlantic,1,375,12.138429260253906
196,Atlantic,1,400,12.130156517028809
196,Atlantic,1,425,12.22021427154541
196,Atlantic,1,450,12.415825843811035
196,Atlantic,1,475,12.691314125061036
196,Atlantic,1,500,12.945536613464355
196,Atlantic,1,550,12.803983879089355
196,Atlantic,1,600,12.916889953613282
196,Atlantic,1,650,13.951107025146484
196,Atlantic,1,700,12.269061279296874
196,Atlantic,1,750,14.10364646911621
196,Atlantic,1,800,14.76952075958252
196,Atlantic,2,0,11.583028602600098
196,Atlantic,2,5,11.547817611694336
196,Atlantic,2,10,11.530480575561523
196,Atlantic,2,15,11.409887313842773
196,Atlantic,2,20,11.405033683776855
196,Atlantic,2,25,11.41198272705078
196,Atlantic,2,30,11.420897102355957
196,Atlantic,2,35,11.434823989868164
196,Atlantic,2,40,11.445372581481934
196,Atlantic,2,45,11.457697105407714
196,Atlantic,2,50,11.48225440979004
196,Atlantic,2,55,11.515569686889648
196,Atlantic,2,60,11.531649971008301
196,Atlantic,2,65,11.53953800201416
196,Atlantic,2,70,11.552042198181152
196,Atlantic,2,75,11.565999603271484
196,Atlantic,2,80,11.648149108886718
196,Atlantic,2,85,11.720336532592773
196,Atlantic,2,90,11.702129745483399
196,Atlantic,2,95,11.759185218811036
196,Atlantic,2,100,12.013006401062011
196,Atlantic,2,125,12.164773941040039
196,Atlantic,2,150,12.276559257507325
196,Atlantic,2,175,12.331547355651855
196,Atlantic,2,200,12.413801574707032
196,Atlantic,2,225,12.480491638183594
196,Atlantic,2,250,12.523795318603515
196,Atlantic,2,275,12.580023002624511
196,Atlantic,2,300,12.504692649841308
196,Atlantic,2,325,12.535550308227538
196,Atlantic,2,350,12.562705612182617
196,Atlantic,2,375,12.643824577331543
196,Atlantic,2,400,12.779798316955567
196,Atlantic,2,425,12.85652198791504
196,Atlantic,2,450,12.957106971740723
196,Atlantic,2,475,13.090483474731446
196,Atlantic,2,500,12.993521118164063
196,Atlantic,2,550,13.404196548461915
196,Atlantic,2,600,13.13596477508545
196,Atlantic,2,650,13.5545503616333
196,Atlantic,2,700,13.812368965148925
196,Atlantic,2,750,13.406765747070313
196,Atlantic,2,800,14.094440078735351
196,Atlantic,3,0,11.227261543273926
196,Atlantic,3,5,11.219736893971762
196,Atlantic,3,10,11.406653245290121
196,Atlantic,3,15,11.552754243214926
196,Atlantic,3,20,11.504155476888021
196,Atlantic,3,25,11.626928647359213
196,Atlantic,3,30,11.632222811381022
196,Atlantic,3,35,11.662716547648111
196,Atlantic,3,40,11.663370609283447
196,Atlantic,3,45,11.688992977142334
196,Atlantic,3,50,11.706227620442709
196,Atlantic,3,55,11.70711056391398
196,Atlantic,3,60,11.753405729929606
196,Atlantic,3,65,11.794346809387207
196,Atlantic,3,70,11.813551743825277
196,Atlantic,3,75,11.82262913386027
196,Atlantic,3,80,11.813064416249594
196,Atlantic,3,85,11.828139940897623
196,Atlantic,3,90,11.851423899332682
196,Atlantic,3,95,11.891883373260498
196,Atlantic,3,100,12.30860455830892
196,Atlantic,3,125,12.388254165649414
196,Atlantic,3,150,12.36349598566691
196,Atlantic,3,175,12.446778774261475
196,Atlantic,3,200,12.38639497756958
196,Atlantic,3,225,12.487181504567465
196,Atlantic,3,250,12.378458658854166
196,Atlantic,3,275,12.426121552785238
196,Atlantic,3,300,12.577491760253906
196,Atlantic,3,325,12.557419617970785
196,Atlantic,3,350,12.603393395741781
196,Atlantic,3,375,12.642677625020346
196,Atlantic,3,400,12.670485019683838
196,Atlantic,3,425,12.681723912556967
196,Atlantic,3,450,12.788405895233154
196,Atlantic,3,475,12.721202532450357
196,Atlantic,3,500,12.608311335245768
196,Atlantic,3,550,12.847666422526041
196,Atlantic,3,600,13.091623306274414
196,Atlantic,3,650,13.419317404429117
196,Atlantic,3,700,13.603853702545166
196,Atlantic,3,750,13.857070922851562
196,Atlantic,3,800,13.884799639383951
196,Atlantic,4,0,10.793319429670062
196,Atlantic,4,5,10.724922861371722
196,Atlantic,4,10,10.742391858782087
196,Atlantic,4,15,10.819214139665876
196,Atlantic,4,20,10.905036926269531
196,Atlantic,4,25,10.910449300493513
196,Atlantic,4,30,10.956056594848633
196,Atlantic,4,35,10.968379156930107
196,Atlantic,4,40,11.045706067766462
196,Atlantic,4,45,11.069161142621722
196,Atlantic,4,50,11.11031082698277
196,Atlantic,4,55,11.22552490234375
196,Atlantic,4,60,11.221040316990443
196,Atlantic,4,65,11.247018677847725
196,Atlantic,4,70,11.344823564801898
196,Atlantic,4,75,11.350524493626185
196,Atlantic,4,80,11.440603119986397
196,Atlantic,4,85,11.448710986546107
196,Atlantic,4,90,11.478293282645089
196,Atlantic,4,95,11.564247131347656
196,Atlantic,4,100,11.565501894269671
196,Atlantic,4,125,11.838125910077776
196,Atlantic,4,150,12.00934750693185
196,Atlantic,4,175,11.8361508505685
196,Atlantic,4,200,12.194509369986397
196,Atlantic,4,225,12.226075172424316
196,Atlantic,4,250,12.176297187805176
196,Atlantic,4,275,12.226510729108538
196,Atlantic,4,300,12.376496587480817
196,Atlantic,4,325,12.376806667872838
196,Atlantic,4,350,12.46145589011056
196,Atlantic,4,375,12.422950335911342
196,Atlantic,4,400,12.477782930646624
196,Atlantic,4,425,12.46686145237514
196,Atlantic,4,450,12.000945091247559
196,Atlantic,4,475,12.521472794669014
196,Atlantic,4,500,12.5731292452131
196,Atlantic,4,550,12.943880081176758
196,Atlantic,4,600,12.946069036211286
196,Atlantic,4,650,12.863903863089424
196,Atlantic,4,700,12.596677235194615
196,Atlantic,4,750,14.49997057233538
196,Atlantic,4,800,11.54262569972447
196,Atlantic,5,0,9.466638973781041
196,Atlantic,5,5,9.48723806653704
196,Atlantic,5,10,9.421563284737724
196,Atlantic,5,15,9.492956842694964
196,Atlantic,5,20,9.564106123788017
196,Atlantic,5,25,9.596947942461286
196,Atlantic,5,30,9.626076153346471
196,Atlantic,5,35,9.774323463439941
196,Atlantic,5,40,9.91341154915946
196,Atlantic,5,45,10.034304210117885
196,Atlantic,5,50,10.212484087262835
196,Atlantic,5,55,10.338682992117745
196,Atlantic,5,60,10.458548273359026
196,Atlantic,5,65,10.582467215401786
196,Atlantic,5,70,10.701473372323173
196,Atlantic,5,75,10.812583923339844
196,Atlantic,5,80,10.900030817304339
196,Atlantic,5,85,10.993658065795898
196,Atlantic,5,90,11.07626233782087
196,Atlantic,5,95,11.145628792898995
196,Atlantic,5,100,11.16885348728725
196,Atlantic,5,125,11.484192030770439
196,Atlantic,5,150,11.68613610948835
196,Atlantic,5,175,11.87449836730957
196,Atlantic,5,200,11.879429953438896
196,Atlantic,5,225,12.18547262464251
196,Atlantic,5,250,12.118301664079938
196,Atlantic,5,275,12.162177085876465
196,Atlantic,5,300,12.121945926121303
196,Atlantic,5,325,12.36374568939209
196,Atlantic,5,350,12.412678718566895
196,Atlantic,5,375,12.474317141941615
196,Atlantic,5,400,12.319222177777972
196,Atlantic,5,425,12.625929832458496
196,Atlantic,5,450,12.63544682094029
196,Atlantic,5,475,12.67044176374163
196,Atlantic,5,500,12.623052052089147
196,Atlantic,5,550,12.851276125226702
196,Atlantic,5,600,12.772433008466448
196,Atlantic,5,650,13.30580084664481
196,Atlantic,5,700,13.126130376543317
196,Atlantic,5,750,13.335272107805524
196,Atlantic,5,800,13.412185668945312
196,Atlantic,6,0,6.419208526611328
196,Atlantic,6,5,6.461754679679871
196,Atlantic,6,10,6.466830670833588
196,Atlantic,6,15,6.5420244336128235
196,Atlantic,6,20,6.858032703399658
196,Atlantic,6,25,7.2378018498420715
196,Atlantic,6,30,7.696714460849762
196,Atlantic,6,35,8.167762160301208
196,Atlantic,6,40,8.70300006866455
196,Atlantic,6,45,9.23936152458191
196,Atlantic,6,50,9.653114795684814
196,Atlantic,6,55,9.94974935054779
196,Atlantic,6,60,10.242560625076294
196,Atlantic,6,65,10.494824528694153
196,Atlantic,6,70,10.727736711502075
196,Atlantic,6,75,10.916501522064209
196,Atlantic,6,80,11.05096185207367
196,Atlantic,6,85,11.234755158424377
196,Atlantic,6,90,11.353797674179077
196,Atlantic,6,95,11.454100966453552
196,Atlantic,6,100,11.535679936408997
196,Atlantic,6,125,11.814746975898743
196,Atlantic,6,150,12.098572969436646
196,Atlantic,6,175,12.162532091140747
196,Atlantic,6,200,12.357754945755005
196,Atlantic,6,225,12.23113477230072
196,Atlantic,6,250,12.40563428401947
196,Atlantic,6,275,12.480898976325989
196,Atlantic,6,300,12.47621774673462
196,Atlantic,6,325,12.459511876106262
196,Atlantic,6,350,12.503318667411804
196,Atlantic,6,375,12.537536859512329
196,Atlantic,6,400,12.581246137619019
196,Atlantic,6,425,12.538950443267822
196,Atlantic,6,450,12.570885419845581
196,Atlantic,6,475,12.630317687988281
196,Atlantic,6,500,12.770494818687439
196,Atlantic,6,550,12.912577152252197
196,Atlantic,6,600,13.27040183544159
196,Atlantic,6,650,13.594385862350464
196,Atlantic,6,700,13.662112712860107
196,Atlantic,6,750,13.91495680809021
196,Atlantic,6,800,13.956459641456604
196,Atlantic,7,0,2.388515571753184
196,Atlantic,7,5,2.379151384035746
196,Atlantic,7,10,2.6285134752591452
196,Atlantic,7,15,3.237613002459208
196,Atlantic,7,20,3.896293838818868
196,Atlantic,7,25,4.768605510393779
196,Atlantic,7,30,5.676457802454631
196,Atlantic,7,35,6.4701322714487715
196,Atlantic,7,40,7.2346954345703125
196,Atlantic,7,45,7.906142155329387
196,Atlantic,7,50,8.500924587249756
196,Atlantic,7,55,8.975281000137329
196,Atlantic,7,60,9.276193300882975
196,Atlantic,7,65,9.50012723604838
196,Atlantic,7,70,9.674298763275146
196,Atlantic,7,75,10.074921528498331
196,Atlantic,7,80,10.074712912241617
196,Atlantic,7,85,10.567826588948568
196,Atlantic,7,90,10.780401627222696
196,Atlantic,7,95,10.975151141484579
196,Atlantic,7,100,11.232789278030396
196,Atlantic,7,125,11.897973855336508
196,Atlantic,7,150,11.941328684488932
196,Atlantic,7,175,12.049822489420572
196,Atlantic,7,200,12.08238951365153
196,Atlantic,7,225,12.68543275197347
196,Atlantic,7,250,12.553098917007446
196,Atlantic,7,275,12.63432780901591
196,Atlantic,7,300,12.562119166056315
196,Atlantic,7,325,12.597404797871908
196,Atlantic,7,350,12.628206094106039
196,Atlantic,7,375,12.749789158503214
196,Atlantic,7,400,12.720425367355347
196,Atlantic,7,425,12.808157364527384
196,Atlantic,7,450,12.881874640782675
196,Atlantic,7,475,12.900370836257935
196,Atlantic,7,500,13.227217038472494
196,Atlantic,7,550,13.13872210184733
196,Atlantic,7,600,13.473773082097372
196,Atlantic,7,650,13.238417625427246
196,Atlantic,7,700,13.405220905939737
196,Atlantic,7,750,13.481728235880533
196,Atlantic,7,800,13.790103753407797
196,Atlantic,8,0,1.8643738573247737
196,Atlantic,8,5,2.1343134858391504
196,Atlantic,8,10,2.591627901250666
196,Atlantic,8,15,3.0060936104167593
196,Atlantic,8,20,3.5415069189938633
196,Atlantic,8,25,4.313320983539928
196,Atlantic,8,30,5.087669589302757
196,Atlantic,8,35,6.008226611397483
196,Atlantic,8,40,6.961207519878041
196,Atlantic,8,45,7.84495175968517
196,Atlantic,8,50,8.57040244882757
196,Atlantic,8,55,9.149051666259766
196,Atlantic,8,60,9.632803916931152
196,Atlantic,8,65,10.055839105085893
196,Atlantic,8,70,10.444916031577371
196,Atlantic,8,75,10.786098740317605
196,Atlantic,8,80,10.964777859774502
196,Atlantic,8,85,11.137096751819957
196,Atlantic,8,90,11.278068975968795
196,Atlantic,8,95,11.436283631758256
196,Atlantic,8,100,11.479877645319158
196,Atlantic,8,125,11.694803844798695
196,Atlantic,8,150,11.988619804382324
196,Atlantic,8,175,12.016173709522594
196,Atlantic,8,200,12.386141343550248
196,Atlantic,8,225,12.100763320922852
196,Atlantic,8,250,12.215639374472879
196,Atlantic,8,275,12.279952742836691
196,Atlantic,8,300,12.175850694829768
196,Atlantic,8,325,12.301066398620605
196,Atlantic,8,350,12.377118544145064
196,Atlantic,8,375,12.441598111932928
196,Atlantic,8,400,12.603999831459738
196,Atlantic,8,425,12.511583241549404
196,Atlantic,8,450,12.548174164511941
196,Atlantic,8,475,12.551864710721103
196,Atlantic,8,500,12.986285209655762
196,Atlantic,8,550,12.791481885043057
196,Atlantic,8,600,13.041997215964578
196,Atlantic,8,650,13.274786342274059
196,Atlantic,8,700,13.463353417136453
196,Atlantic,8,750,13.552419489080256
196,Atlantic,8,800,13.761537205089223
196,Atlantic,9,0,2.814300219217936
196,Atlantic,9,5,2.8387308915456138
196,Atlantic,9,10,2.8149143060048423
196,Atlantic,9,15,3.352249264717102
196,Atlantic,9,20,3.958191156387329
196,Atlantic,9,25,4.61863640944163
196,Atlantic,9,30,5.152818083763123
196,Atlantic,9,35,6.0131791432698565
196,Atlantic,9,40,6.748613198598226
196,Atlantic,9,45,7.401133100191752
196,Atlantic,9,50,7.971161405245463
196,Atlantic,9,55,8.374792257944742
196,Atlantic,9,60,8.905899365743002
196,Atlantic,9,65,9.397002776463827
196,Atlantic,9,70,9.863525152206421
196,Atlantic,9,75,10.426622788111368
196,Atlantic,9,80,10.560086250305176
196,Atlantic,9,85,10.857115745544434
196,Atlantic,9,90,11.144423643747965
196,Atlantic,9,95,11.463070154190063
196,Atlantic,9,100,11.58865507443746
196,Atlantic,9,125,12.04606850941976
196,Atlantic,9,150,12.222120602925619
196,Atlantic,9,175,12.260472933451334
196,Atlantic,9,200,12.482922633488974
196,Atlantic,9,225,12.466944217681885
196,Atlantic,9,250,12.62184206644694
196,Atlantic,9,275,12.583373785018921
196,Atlantic,9,300,12.472518046696981
196,Atlantic,9,325,12.415505170822144
196,Atlantic,9,350,12.450247685114542
196,Atlantic,9,375,12.445435444513956
196,Atlantic,9,400,12.577032725016275
196,Atlantic,9,425,12.592652877171835
196,Atlantic,9,450,12.671725352605185
196,Atlantic,9,475,12.669175227483114
196,Atlantic,9,500,12.780544598897299
196,Atlantic,9,550,12.756476163864136
196,Atlantic,9,600,12.938691854476929
196,Atlantic,9,650,12.764850298563639
196,Atlantic,9,700,12.973113775253296
196,Atlantic,9,750,12.948102474212646
196,Atlantic,9,800,13.167580922444662
196,Atlantic,10,0,9.525188207626343
196,Atlantic,10,5,8.946622252464294
196,Atlantic,10,10,6.707087695598602
196,Atlantic,10,15,6.8715561628341675
196,Atlantic,10,20,7.3954004645347595
196,Atlantic,10,25,7.677976012229919
196,Atlantic,10,30,7.762640953063965
196,Atlantic,10,35,7.861468970775604
196,Atlantic,10,40,7.974318563938141
196,Atlantic,10,45,8.195715069770813
196,Atlantic,10,50,8.358023047447205
196,Atlantic,10,55,8.442997336387634
196,Atlantic,10,60,8.86360776424408
196,Atlantic,10,65,9.116392374038696
196,Atlantic,10,70,9.157249808311462
196,Atlantic,10,75,9.438688278198242
196,Atlantic,10,80,9.831274390220642
196,Atlantic,10,85,9.99035930633545
196,Atlantic,10,90,10.41983187198639
196,Atlantic,10,95,10.690345644950867
196,Atlantic,10,100,11.671903252601624
196,Atlantic,10,125,12.713281989097595
196,Atlantic,10,150,13.318886876106262
196,Atlantic,10,175,13.356213331222534
196,Atlantic,10,200,13.699653029441833
196,Atlantic,10,225,13.187808156013489
196,Atlantic,10,250,13.398114919662476
196,Atlantic,10,275,13.059629678726196
196,Atlantic,10,300,12.871961236000061
196,Atlantic,10,325,12.696731328964233
196,Atlantic,10,350,12.731676816940308
196,Atlantic,10,375,12.716118574142456
196,Atlantic,10,400,12.931307673454285
196,Atlantic,10,425,12.869720816612244
196,Atlantic,10,450,12.984903812408447
196,Atlantic,10,475,13.002295017242432
196,Atlantic,10,500,13.658870816230774
196,Atlantic,10,550,13.15912914276123
196,Atlantic,10,600,13.231245279312134
196,Atlantic,10,650,13.70025646686554
196,Atlantic,10,700,13.938547015190125
196,Atlantic,10,750,14.026981353759766
196,Atlantic,10,800,13.044508457183838
196,Atlantic,11,0,8.622036184583392
196,Atlantic,11,5,8.643226282937187
196,Atlantic,11,10,8.143267154693604
196,Atlantic,11,15,7.861572061266218
196,Atlantic,11,20,8.208315236227852
196,Atlantic,11,25,8.526554720742363
196,Atlantic,11,30,8.49209179197039
196,Atlantic,11,35,8.42392635345459
196,Atlantic,11,40,8.189286163875035
196,Atlantic,11,45,8.213521616799492
196,Atlantic,11,50,8.11953864778791
196,Atlantic,11,55,7.836174351828439
196,Atlantic,11,60,8.426807131086077
196,Atlantic,11,65,8.528687477111816
196,Atlantic,11,70,8.621631077357701
196,Atlantic,11,75,8.62306799207415
196,Atlantic,11,80,8.79011344909668
196,Atlantic,11,85,8.156826768602643
196,Atlantic,11,90,8.25547994886126
196,Atlantic,11,95,8.23202201298305
196,Atlantic,11,100,8.390404564993721
196,Atlantic,11,125,10.189562661307198
196,Atlantic,11,150,11.53476551600865
196,Atlantic,11,175,11.824377741132464
196,Atlantic,11,200,11.84408950805664
196,Atlantic,11,225,12.417875562395368
196,Atlantic,11,250,11.630664961678642
196,Atlantic,11,275,12.294506754193987
196,Atlantic,11,300,12.670396532331194
196,Atlantic,11,325,12.4912474496024
196,Atlantic,11,350,12.43354048047747
196,Atlantic,11,375,12.31571102142334
196,Atlantic,11,400,12.178028106689453
196,Atlantic,11,425,12.474933896745954
196,Atlantic,11,450,12.485681533813477
196,Atlantic,11,475,12.519191333225795
196,Atlantic,11,500,13.007059233529228
196,Atlantic,11,550,12.644659451075963
196,Atlantic,11,600,12.27298218863351
196,Atlantic,11,650,12.840514728001185
196,Atlantic,11,700,12.93976606641497
196,Atlantic,11,750,13.374289512634277
196,Atlantic,11,800,12.596172196524483
196,Atlantic,12,0,7.011208971341451
196,Atlantic,12,5,6.953218420346578
196,Atlantic,12,10,5.9528385400772095
196,Atlantic,12,15,6.009562730789185
196,Atlantic,12,20,6.089897990226746
196,Atlantic,12,25,6.09174648920695
196,Atlantic,12,30,5.9002900918324785
196,Atlantic,12,35,5.837424357732137
196,Atlantic,12,40,5.664401173591614
196,Atlantic,12,45,5.628818392753601
196,Atlantic,12,50,6.089637835820516
196,Atlantic,12,55,5.3696622252464294
196,Atlantic,12,60,5.694079637527466
196,Atlantic,12,65,5.86667799949646
196,Atlantic,12,70,6.191974878311157
196,Atlantic,12,75,6.528380910555522
196,Atlantic,12,80,7.197821418444316
196,Atlantic,12,85,7.323666175206502
196,Atlantic,12,90,8.053280154863993
196,Atlantic,12,95,8.503502408663431
196,Atlantic,12,100,11.129246393839518
196,Atlantic,12,125,11.881091356277466
196,Atlantic,12,150,12.738224267959595
196,Atlantic,12,175,12.922797520955404
196,Atlantic,12,200,12.221173683802286
196,Atlantic,12,225,13.01266884803772
196,Atlantic,12,250,9.231383442878723
196,Atlantic,12,275,10.795840899149576
196,Atlantic,12,300,12.283576885859171
196,Atlantic,12,325,11.34772276878357
196,Atlantic,12,350,10.629663070042929
196,Atlantic,12,375,11.451436678568522
196,Atlantic,12,400,11.639989614486694
196,Atlantic,12,425,11.53410267829895
196,Atlantic,12,450,11.951900720596313
196,Atlantic,12,475,11.800862789154053
196,Atlantic,12,500,10.052190860112509
196,Atlantic,12,550,11.342836221059164
196,Atlantic,12,600,8.493910710016886
196,Atlantic,12,650,10.702446778615316
196,Atlantic,12,700,12.755143960316977
196,Atlantic,12,750,12.929848591486612
196,Atlantic,12,800,11.92935053507487
205,Atlantic,1,0,10.931262588500976
205,Atlantic,1,5,11.169696044921874
205,Atlantic,1,10,11.292932319641114
205,Atlantic,1,15,11.326587295532226
205,Atlantic,1,20,11.323370933532715
205,Atlantic,1,25,11.314737319946289
205,Atlantic,1,30,11.276440811157226
205,Atlantic,1,35,11.316174125671386
205,Atlantic,1,40,11.477157402038575
205,Atlantic,1,45,11.480207061767578
205,Atlantic,1,50,11.546259880065918
205,Atlantic,1,55,11.625821495056153
205,Atlantic,1,60,11.666481208801269
205,Atlantic,1,65,11.701228523254395
205,Atlantic,1,70,11.778793144226075
205,Atlantic,1,75,11.791246604919433
205,Atlantic,1,80,12.02957878112793
205,Atlantic,1,85,12.07462673187256
205,Atlantic,1,90,11.96559829711914
205,Atlantic,1,95,12.030125427246094
205,Atlantic,1,100,12.029338073730468
205,Atlantic,1,125,12.091759490966798
205,Atlantic,1,150,11.795554161071777
205,Atlantic,1,175,12.08858814239502
205,Atlantic,1,200,11.699265098571777
205,Atlantic,1,225,12.026012229919434
205,Atlantic,1,250,12.060653686523438
205,Atlantic,1,275,12.099773788452149
205,Atlantic,1,300,12.006936264038085
205,Atlantic,1,325,12.296781539916992
205,Atlantic,1,350,12.390284729003906
205,Atlantic,1,375,12.40752716064453
205,Atlantic,1,400,12.397924423217773
205,Atlantic,1,425,12.432626533508301
205,Atlantic,1,450,12.771710968017578
205,Atlantic,1,475,13.130839347839355
205,Atlantic,1,500,13.339176177978516
205,Atlantic,1,550,13.26147003173828
205,Atlantic,1,600,13.313014030456543
205,Atlantic,1,650,14.047528839111328
205,Atlantic,1,700,12.24342975616455
205,Atlantic,1,750,14.322454643249511
205,Atlantic,1,800,15.542864799499512
205,Atlantic,2,0,11.923381646474203
205,Atlantic,2,5,11.919208685557047
205,Atlantic,2,10,11.868312199910482
